utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,LABEL
-1.1565861974881944,-0.135292580103039,1.7153691413635501,0.10135127055530731,0.4631832906776361,0.3418144676195574,-0.9287955122005166,-0.12537913921193367,1.455820951316093,0.3391828683968794,0.15812292721229002,0.3804930932999991,-2.261874239378257,-0.2858585517549736,1
-1.1565861974881944,0.05711881201666001,1.5229216017848544,0.5685615951450637,-0.41586724739724845,0.989731564470979,-1.0198599796413044,0.07018064274453162,1.4434202482159035,0.2897463114754904,0.25227400839529057,-0.42219552559509627,-1.5702579241012837,-0.39636470586708944,1
-1.1565861974881944,0.249530204136359,2.3711136283807734,-0.26507357149073746,0.10869084945041924,0.7876991000903683,-0.5691923786741423,-0.15187120070120788,0.9242729112172022,0.3301142848012786,-0.13024313267820556,-0.31429696944359536,-1.7217269382904434,-0.002303801315952324,1
-1.1565861974881944,0.441941596256058,1.6849910603339053,0.147605703558062,-0.47002873833618175,1.1396824207496026,-0.229377587823758,0.09652914575137142,0.7319025487522366,0.05894851229544479,-0.013315528621697725,-0.35011355943149547,-1.5444399219522185,-0.134095212538693,1
-1.1565861974881944,0.634352988375757,1.5859693093970901,0.14800601729766108,-0.35369340024845586,1.0997619837894632,0.0929990831477653,0.2299060188932873,0.2623955451924177,0.2473028371312726,-0.3984513608277094,0.025995157455902564,-0.9725048435148643,-0.6108336820405192,1
-1.1565861974881944,0.826764380495456,1.5677577645984617,0.05586367231347258,0.16600975194662757,0.7517042487787492,0.23406196944611724,0.4098897055056003,0.37089388043613236,-0.20419164195068254,-0.6175577461563246,0.4764125104386793,-0.7862784714918247,-0.31099054207836196,1
-1.1565861974881944,1.019175772615155,1.4849761849134089,-0.004315960059617881,0.45344963590913345,0.6560111758827859,0.09739479969215264,0.6266133206609793,0.7296700469838213,-0.6186191329949549,-0.7876785519067213,0.8130625648141065,-0.7397448391599127,-0.05645337106653062,1
-1.1565861974881944,1.211587164734854,1.5877654944877995,-0.1770617364560475,0.5433781491662305,0.8992215677300329,-0.10472436086095278,0.5480537018887001,1.2457656728817195,-0.8535418600784624,-0.9878284923352662,1.069129606968564,-0.7216620329116348,-0.025881555997820035,1
-1.1565861974881944,1.403998556854553,1.7523620968584204,-0.3405301119652773,0.5099706978505465,1.0998108500008557,-0.01686716667005577,0.2715876721201594,1.1614559002156812,-0.9879122991284023,-0.6226401107644628,0.7113175577376353,-1.4098291447394444,0.8751554724609268,1
-1.1565861974881944,1.596409948974252,1.7672531156317346,-0.22260392293510012,0.513596628542127,1.0839781975097282,0.2058859596724314,0.20040475075298037,0.9439089211690906,-0.8618177900187836,-0.5202232666621268,0.3803377442349914,-1.519642394196397,1.2369970721633416,1
-1.1565861974881944,1.788821341093951,1.6996484944990111,-0.3378760838605333,0.9553796165963303,0.8437388713151373,0.3381383673163918,0.39026636525281133,0.6664721117692403,-0.423803637903262,-0.9534145725049985,0.7685809492002179,-1.2209087203182416,0.5035921288208007,1
-1.1565861974881944,1.98123273321365,1.5431729845844797,-0.35628271756248375,0.8433186668425927,0.9522023141216396,0.23680453089495512,0.5518911305537784,0.6734072503159423,-0.3816365493730561,-0.8377824731525261,0.7660176896275899,-1.1395871159206525,-0.10067137506779215,1
-1.1565861974881944,2.173644125333349,1.6281857000100097,-0.20346944607024256,0.6342437006919379,1.1056324446514,0.05602402205905788,0.8191197241256628,0.7288008096006008,-0.662647914649732,-0.3381716376758509,0.5397431459401761,-1.5513281241066135,-0.10722247829680154,1
-1.1565861974881944,2.366055517453048,1.5813439314224718,0.0060947966098229035,0.7033332976710199,0.7157256862042609,0.2067277736726998,1.2362012874388786,0.266422803284461,-1.3767558504831876,0.33163751237966754,0.9098881848319986,-2.261078269351527,0.3209150426946751,1
-1.1565861974881944,2.558466909572747,1.4412898221971058,0.011171502671100819,0.7242910412657065,1.046582514804861,0.37330790878461423,0.8851566260455714,-0.04373235136006457,-1.7980512682643242,0.6067440262609142,1.305053053693682,-1.7751283632888855,0.29181198030720157,1
-1.1565861974881944,2.750878301692446,1.305957746646307,-0.24516706098522445,1.0098025276319413,1.6643230972477818,0.16085462432776265,0.6065096116400439,-0.0962117766837104,-1.8287665974064107,0.8027250989880127,1.1652647866975328,-1.6375480055917722,0.10085081821177094,1
-1.1565861974881944,2.943289693812145,1.141769917340052,-0.24078700480844328,1.2589256945671294,1.8633388875117702,0.09332666687637661,0.2723993296939242,-0.17439311312272615,-1.6012437093810732,0.9112153134336248,0.650222222671528,-1.7240230056752417,0.22863230147938843,1
-1.1565861974881944,3.1357010859318435,1.0137554837395202,-0.18678884044032926,1.3275331921471432,2.196635768934563,-0.057133301497368665,-0.11851041797544805,-0.40576034121188786,-1.3507755839660611,1.0744544424869455,0.11339626752999056,-1.548164653487558,-0.009064726356566973,1
-1.1565861974881944,3.3281124780515428,1.068706262820654,-0.03493996113893988,1.1140684054120193,2.473254360637059,0.012539186642483805,-0.18614854912251158,-0.5502601125361827,-1.4855944981104356,1.1107230378550415,-0.0657470959347912,-1.1685379744569757,-0.27396087791913326,1
-1.093606128317542,-1.482172324940932,1.3262655119375681,1.826838659100018,0.9342283542287786,-0.27862678743964825,-2.2395951384463375,-0.9398857967050142,0.16467200139682517,0.23712871027962393,1.4531791873114501,-0.4916192966463418,1.477001071051541,0.8044921490191922,1
-1.093606128317542,-1.289760932821233,1.0188419899493097,1.6867730407181232,0.9271428510889581,-0.1263596727410262,-2.21926971081995,-1.1892524021739803,0.6462295117010036,0.20026510048244053,1.3851762630393816,-0.4351499115160209,1.4812564492713671,0.8754585484110236,1
-1.093606128317542,-1.097349540701534,1.2371066697163309,1.415230353276639,1.2223370662308362,-0.07105615243456888,-2.6772393816446436,-0.7563849272730541,0.26835513674787936,0.5906000922675549,1.0227449812233196,-0.3767214020658801,2.034812783886403,0.520191365472241,1
-1.093606128317542,-0.904938148581835,1.5746988520510128,0.9878512457769811,1.5852492716107862,-0.47203925213064496,-2.2691005287000854,-0.5253993290358081,-0.18236633372420952,0.8903900484170073,0.9250893937255571,-0.24090316673104029,1.5705785729119868,0.44306242176178023,1
-1.093606128317542,-0.712526756462136,1.7078803382779575,0.90901283403479,1.1125270453614784,-0.20740591320898324,-1.9509443550692733,-0.4061353590132309,-0.2942665764245571,0.7869226722696151,1.381572102516617,-0.3352863542268659,0.478283191871814,0.7583935198916905,1
-1.093606128317542,-0.520115364342437,1.3738664305017856,1.137339833678657,0.36011587126284644,0.5121425340487991,-2.1305288023844273,-0.15589083820937627,-0.23495206865587506,0.47018974423856014,1.5627268436308686,-0.5738679960643389,0.21954190946487837,0.786735006814819,1
-1.093606128317542,-0.327703972222738,1.6282743010682958,0.6604855871803799,0.5436769149910048,0.24715084291026004,-1.7083952678245495,-0.08102508961974077,-0.33313211841531715,0.2940433286593749,1.4303030102299399,-0.5486669255186359,-0.17198350099092521,0.9182233420874631,1
-1.093606128317542,-0.135292580103039,1.8517604022929512,0.3589141703892374,0.6378424708539933,0.1385831521861205,-1.5969329996080297,0.1797433722425874,-0.05895338582595528,0.6081427692172968,1.070689727962399,-1.4141251971804778,-0.24758024404241727,1.234463668067663,1
-1.093606128317542,0.05711881201666001,2.224291606498597,-0.13560067056901035,0.6836554940301963,0.09418982800986637,-1.6600766678543986,0.830659617521366,0.1034876952282657,0.9430963016664248,0.8716138384423274,-2.333964272098647,-0.5439668268161124,1.0640495011531348,1
-1.093606128317542,0.249530204136359,2.660871307543029,-0.7729937238458157,0.8774560573892594,0.025171191039284162,-1.4821606120872874,1.2221712065209447,-0.14069296738045645,0.8906090711375452,0.851350816148444,-2.448378858476862,-1.1101260201877075,0.645711435881446,1
-1.093606128317542,0.441941596256058,2.388815717094257,-1.0567927702626843,0.8170849903876853,0.43983682992522355,-1.2069826618276396,1.464155593104717,-0.5934718414430457,0.5469624226137382,1.0766855894772285,-2.529479700914524,-1.2539210669396745,0.841242050762947,1
-1.093606128317542,0.634352988375757,2.570357271862097,-1.3349952226447694,1.0031481978983297,0.5987432338783555,-0.81539059629107,1.705626482039781,-1.2964847722651303,0.16888748835206105,1.0438107735261137,-2.5744532552342707,-0.7072019107593718,1.0928417164123043,1
-1.093606128317542,0.826764380495456,1.742843524073909,-0.3928958280965852,0.0915865059820844,1.1660343396797943,-0.39237715659968975,1.817673877579974,-1.533461395553924,-0.3265627648111586,0.9000152877230985,-2.1753269852148893,-0.3623938180262639,1.2281068442938439,1
-1.093606128317542,1.019175772615155,2.1716142500266686,-0.9278943455516804,0.6730289368535612,0.9502769853927802,0.15167466170040264,1.9064979278463257,-1.514994791290253,-0.6131904984216252,0.4731077333292861,-1.5533524814418767,-0.07583440365950547,0.8577635756323113,1
-1.093606128317542,1.211587164734854,1.655972200084786,-0.4657529287035995,0.3627640228915287,1.0866756123785868,0.46135174951855706,1.6360227039793822,-1.052554249910572,-0.36774425109894426,-0.09972126330493253,-1.5672648532636826,0.29667956885016833,0.5572987414135456,1
-1.093606128317542,1.403998556854553,0.9189140918254773,0.11188680033838946,0.014718812360295899,1.402178677359705,0.3125677909191018,1.9589961605766344,-1.0531858540523367,-0.6361722395980557,0.18788078099087566,-1.7670869033817194,0.197713962193396,0.736105780792285,1
-1.093606128317542,1.596409948974252,0.9469462584709559,-0.04602917161380508,0.22652001666201704,1.4369225536596792,0.32982307336804007,2.343451298016544,-1.6062772235411176,-0.7235466606125991,0.37390750560748165,-1.2063113007181525,0.45891458788804895,0.0740791092865784,1
-1.093606128317542,1.788821341093951,1.3069665905145196,-0.4562831692662027,0.5048169873731879,1.7316737675361709,0.32531689254307455,2.335770919206294,-1.8051074580698734,-0.704981877633681,0.511098131957873,-0.9884083455339349,0.7899360715684346,-0.19227025260080963,1
-1.093606128317542,1.98123273321365,1.5476493516883438,-0.8814787472771392,0.7570228744094574,1.9053084476029627,0.3292288517207919,2.1620651554604473,-1.5778988117061914,-0.6522443354241866,0.5637985989566372,-1.0559506667978642,0.678092078068927,-0.07742000987064367,1
-1.093606128317542,2.173644125333349,1.5331429420544076,-0.7351744732131825,0.8611461594095294,1.803200870024895,0.43588782828872197,2.230492858260901,-1.6116364784865853,-0.703068036242315,0.6374209132910804,-0.9417604735135492,0.6918480728898518,-0.1830303217119696,1
-1.093606128317542,2.366055517453048,1.7463452795366263,-0.9936653730798193,1.2127731647718643,1.6745165889442302,0.5518905593483179,2.083168726402456,-1.6774046048127031,-0.5234902647080375,0.5658858009798049,-1.0032441812421757,0.9154850361692048,-0.33721049735081476,1
-1.093606128317542,2.558466909572747,1.6711652679204396,-1.0572060812016206,1.1689632306481264,1.8171570599985554,0.556076774670919,1.9317034844737826,-1.4572311530973887,-0.39986758344448814,0.3085786359168193,-0.7561701238509452,1.2246887773220405,-0.820997425486937,1
-1.0306260591468899,-1.482172324940932,0.7188508885550068,1.5792160173195067,0.026295988070304213,0.9053168131643745,-2.357403389126418,-2.8412129884293,2.1063982313590106,0.17407102607145564,0.7565076918543137,1.8070031437409773,1.0094605230430156,0.4395809339247742,1
-1.0306260591468899,-1.289760932821233,0.8339154720228561,1.2607872329874592,0.5045419870117479,0.7611712627991641,-2.3823454618583493,-2.9048590894686637,2.210712970851829,0.31584651900624483,0.6062236098413445,1.895578002306235,0.7531377649480674,0.5813272244314542,1
-1.0306260591468899,-1.097349540701534,0.8674932594528793,1.0960087397849962,0.9310234117448348,0.4470462249793111,-2.421335543789328,-2.409808705753188,2.130048992390234,0.36795306718752313,0.6832064855234345,1.6080441439840945,0.1687324894252754,0.6118524124309193,1
-1.0306260591468899,-0.904938148581835,1.3157622592098324,0.5463831741953332,0.6701023897972482,0.5258315887335147,-2.383183466745494,-2.1114279214929987,2.502626647461432,0.446493571807042,0.43856094122168154,1.0981539906141804,-0.4171116549919902,0.3214978810602453,1
-1.0306260591468899,-0.712526756462136,1.4718511463245698,0.29686554075139565,0.14750324614156737,0.9125978786618374,-2.582521974718528,-1.6697702502830012,2.7447811740114236,0.4096664657966149,0.4034051511762827,0.18798971024455002,-0.4756256567005829,-0.12672036441967766,1
-1.0306260591468899,-0.520115364342437,1.4129173469413923,0.16270065086878455,0.29610868837112003,0.7261341892308355,-2.6769232252554023,-0.6796363539714878,2.0609602541900864,0.2754681160270977,0.7243027736347726,-0.6306308183174522,-1.3155169013158634,0.21127148936360313,1
-1.0306260591468899,-0.327703972222738,1.5068304414038463,-0.01863627428981768,0.6114322509571738,0.3457367955206515,-2.5295981569822037,-0.017445246341500978,1.560154451327974,0.39872054459640444,0.7252827066801324,-1.3479637564943951,-1.6951639898343103,0.5889352078966977,1
-1.0306260591468899,-0.135292580103039,1.3977383747286476,-0.37848973235075717,0.8281766716324351,0.1972779875632081,-2.293547416725976,0.33944114099087486,1.0114155222616499,0.4199813929686094,0.7006238265443518,-1.4846881947084465,-1.837163001654169,0.5913831290320928,1
-1.0306260591468899,0.05711881201666001,1.4889471232529592,-0.8455362922288593,1.19852746703603,0.42696872759189974,-2.2527518151745123,0.7454190078357849,0.3445228441408733,0.42899782829741545,0.8375653173747364,-1.7760712576413349,-1.6445178456976264,0.6104147444625128,1
-1.0306260591468899,0.249530204136359,1.6507024507771775,-0.9209616394249891,1.1675542781790196,0.6467200802233835,-2.133069480837726,1.010151892405345,0.0233239972749989,0.2895272887549526,0.9167627310124421,-1.949328617643045,-1.4034103608059416,0.6930223688093335,1
-1.0306260591468899,0.441941596256058,1.6560889923888902,-0.82172802248219,1.1035640706182464,0.7966351012803194,-2.03683223777538,1.250004987672973,-0.38795035511539805,-0.11570646285341162,1.1070469048487193,-1.3790508305031701,-1.3455596674529573,0.38289018890030957,1
-1.0306260591468899,0.634352988375757,1.6729090978403436,-0.8272570310804178,1.1740660151326252,1.0651125821648475,-1.7942374411731752,1.435858007624823,-0.858226539956772,-0.39634236060916556,1.2343330101926195,-0.8743044572857354,-1.2520433940561062,-0.04755537201882503,1
-1.0306260591468899,0.826764380495456,1.7209147621480951,-0.9152454711562996,1.2404701147549282,0.985278223739421,-1.0748216728986404,1.1754153130880194,-1.0469010801664618,-0.2934486153965151,0.6165655020940697,-0.7411962000849196,-0.011238374567180385,-0.457321827727528,1
-1.0306260591468899,1.019175772615155,1.710496083157814,-1.1916907021879373,1.7091318418402563,0.9799583221925051,-0.8456197180382609,1.4426494281399975,-1.303757600154954,-0.45409135125763195,0.4739769394768652,-0.6694076710441115,0.5973521440754869,-0.6291192643630092,1
-1.0306260591468899,1.211587164734854,1.8130820130302292,-1.427836816953322,2.1720864626591556,0.8626175176497224,-0.8582469280422854,1.7653357677723807,-1.5938452529091578,-0.6238287448477468,0.5467632657330636,-0.6096241725269584,0.5985767133473794,-0.894652652538599,1
-1.0306260591468899,1.403998556854553,1.5151569272223258,-1.3383770939124207,2.306935096684323,0.881525483711143,-0.7885782490155563,1.4575408599525388,-1.5408780540898916,-0.46165284994286554,0.16682606137785957,-0.5509712699829176,1.1656747431607584,-1.3029037284968195,1
-1.0306260591468899,1.596409948974252,1.2444645848749099,-1.371564142701123,2.18781580432029,1.1408096013590534,-0.5789284718175168,1.1833717659029517,-1.5454743812601588,-0.2699349618987786,0.007440228367310238,-0.7478503183694183,1.4650513159066578,-1.462834576009291,1
-1.0306260591468899,1.788821341093951,1.0219329586872459,-1.3279923316416549,2.0652674951037326,1.2122096516981569,-0.33428056324180716,1.2626270911670292,-1.4740906062280548,-0.28392634187980037,-0.19633048161866648,-0.831920054049451,1.6070197134947186,-1.4010459380806388,1
-1.0306260591468899,1.98123273321365,0.7478274619353988,-1.0631016108211693,1.6011347863166894,1.5926168186506193,-0.09167053018710908,1.0983630583813033,-1.2506027961450648,-0.23115751071022916,-0.392422281243546,-0.8678661015915247,1.5822323904828297,-1.3409436458230364,1
-1.0306260591468899,2.173644125333349,1.07060917191339,-1.4595291878181975,2.0471582120429748,1.4110299771165757,-0.033189216403764515,0.8602989226640139,-1.4512152799847402,-0.052294170431039295,-0.41498288666638067,-0.7621769543645789,1.2527416183923095,-1.4589489869054892,1
-0.9676459899762375,-1.482172324940932,1.7354131171403688,0.7213228778399545,0.2707543340595826,-0.27003936522429584,-2.047623455253932,-1.6057597315574572,-0.32623450090673983,1.5742832784696057,1.424633793063564,0.5638654035344365,0.8889833161766665,0.5211005933225306,1
-0.9676459899762375,-1.289760932821233,1.7750943092900562,0.5812078701005768,0.37161496045047043,-0.5431461052013943,-1.8479802182310279,-1.5045399584808887,-0.19763114273457882,1.2084266831179302,1.5762299888152351,0.6371815317144877,-0.1316135339942052,0.8624729096261187,1
-0.9676459899762375,-1.097349540701534,1.4847144090593818,0.7531322234988682,0.22106075022750285,-0.5175369526843667,-1.6226635587565017,-1.4629687348558893,-0.1601601326607841,0.8839862412546164,1.8750375951664586,0.47421173201773603,-0.7768390833543206,1.1108475363193209,1
-0.9676459899762375,-0.904938148581835,1.3596217967218764,0.651247177891193,0.41342520058793464,-0.6110929432687704,-1.371067827843736,-1.2860384267353582,-0.5953353863365689,1.176965633760679,1.5827241213700782,0.18302717066791332,-0.37071068433119997,0.8832996672224949,1
-0.9676459899762375,-0.712526756462136,1.6080188909478401,0.44081472229537394,0.47641046855628477,-0.6587081796494949,-1.2976852635217058,-1.3451182637372832,-0.28531155532547925,0.929391737152774,1.199647809462789,0.01985023888448459,-0.9915264862049266,1.415943992749818,1
-0.9676459899762375,-0.520115364342437,1.6369733140636602,0.4028473035902916,0.11627542732026051,-0.33333739771454457,-1.1113167857338013,-1.6198726346767955,0.3968521853120206,0.4820326156276397,0.732701408831445,0.0368782225100574,-1.3647854050216683,1.8644808565362527,1
-0.9676459899762375,-0.327703972222738,1.524345259698679,0.531314221283286,-0.4945954372914957,0.3901268619494796,-1.0845501478157682,-1.8095851692140985,0.8207398600186466,0.49865748308179453,0.4099325018004598,-0.10892550550333671,-0.6613315867830682,1.2591216165203876,1
-0.9676459899762375,-0.135292580103039,1.5757519964483684,0.5030297160847372,-0.4614901468667768,0.5524832204269128,-0.7541324390407771,-1.3561391380041843,-0.03418950066370096,0.5552748563408156,0.11276365353639184,0.14306793894647266,-0.21906818949518872,0.4624748249243727,1
-0.9676459899762375,0.05711881201666001,1.5072452554494584,0.26862522603059497,-0.10459739384279287,0.8135134906952437,-0.569889446375722,-1.0306589294444204,-0.4064920014553181,0.5824753923009385,0.1398419163886826,0.5169931384201508,-0.6610356492090276,-0.3675414058950896,1
-0.9676459899762375,0.249530204136359,1.9178809556993828,-0.22680981664075694,-0.07297574734337418,0.7872690774301154,-0.05233762807502571,-1.0329558651633737,-0.2562890323360799,-0.017120164478004636,0.10327989474146775,0.9058404786381853,-1.8926053754390981,-0.11772134005527334,1
-0.9676459899762375,0.441941596256058,1.7607711427539392,-0.362838504908384,0.2717083476591465,0.5927522363616511,0.11695078646761624,-0.3629352987606084,-0.5098249404505425,-0.5354165733239885,0.27791835792132014,1.0441529295167609,-2.7481404925028046,-0.009181294029681028,1
-0.9676459899762375,0.634352988375757,1.705188074302309,-0.5610146015288189,0.5015407484992414,0.9081249914457226,0.0636041571745959,-0.27719775586659967,-0.8353699742325196,-0.7300704087886178,0.30764852997546066,1.1486165452308676,-2.2585679023441476,-0.3320115791299283,1
-0.9676459899762375,0.826764380495456,1.6585758630021485,-0.5854337396443566,0.0029990438702815684,1.4261394096790965,-0.03711641203397545,-0.25806582734214456,-0.4269784882713648,-0.9452080834502109,0.22276529013671165,0.7420680421055602,-1.6090563605324084,-0.22240688168989442,1
-0.9676459899762375,1.019175772615155,1.6276903395477738,-0.5078170646399027,-0.36906965502576605,1.8199913002593124,0.4092621275562542,-0.6392577700467141,-0.042769311381532546,-0.655456668658741,-0.3553730612460955,0.7133802481007939,-0.8946630567982362,-0.26500848062397453,1
-0.9676459899762375,1.211587164734854,1.5227021127995548,-0.4616302170737036,-0.22229754853914735,1.9443167152837781,0.30010437277938296,-0.0892520949592611,-0.11112013583189576,-0.8514611442333533,-0.2858199604050961,0.43064494978667095,-0.38735462168500445,-0.04046028631528344,1
-0.9676459899762375,1.403998556854553,1.4283641359894106,-0.6602274229526773,0.20062584682617146,1.7760605762175727,0.046173655521981785,0.5873003823942778,-0.290970978575944,-1.211346763037034,0.08206462112666953,0.35411827426312603,-0.6424834247398574,0.22579582143361338,1
-0.9676459899762375,1.596409948974252,1.327926781780433,-0.6969055194834671,0.42495824043746483,1.7165252420045367,0.10260566644494477,0.8078006899337052,-0.6811209865021755,-1.00628413352018,0.25587816891805515,0.18271647253789772,-0.4852895492046006,-0.01406159394405579,1
