carbon,hardness,formability,strength,thick,width,len,bore,product-type_C,steel_A,steel_K,steel_M,steel_R,steel_S,steel_Unknown,steel_V,steel_W,condition_A,condition_S,condition_Unknown,surface-quality_D,surface-quality_E,surface-quality_F,surface-quality_G,surface-quality_Unknown,shape_COIL,shape_SHEET,LABEL
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,0.0016664336668532956,-0.42124153240997464,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-1.031957272818867,1.33132590450026,1.9338049707306018,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,0.0016664336668532956,-0.42124153240997464,-0.5951242210895044,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,1.3430963934288491,-0.2591093117408909,-0.26692975397761093,0.0016664336668532956,-0.42148837289404656,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,3.9150060954323846,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.687416037323627,1.0844854204283958,-0.2684485897571397,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,-0.7260928896179478,3.737200378179723,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,3.217384631622428,1.33132590450026,-0.2679139324227169,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
0.4643052572581654,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,2.2997564744201053,-0.44592558081716105,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,1.086099282057325,-1.0860992820573252,5
-0.2651316234588264,2.7579956609156513,-0.2591093117408909,-0.26692975397761093,-0.4577218803268001,-0.42124153240997464,1.5541982632903746,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,-0.920726140344893,0.9207261403448928,5
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,2.2986080036351213,1.3315727449843315,-0.2679139324227169,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,2.3537387273479933,-0.2591093117408909,-0.26692975397761093,-0.8011146450370562,1.0353641640980946,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.687416037323627,-0.42124153240997464,-0.2684485897571397,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,-0.7260928896179478,3.737200378179723,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
3.7467712204846286,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.4577218803268001,-0.42124153240997464,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,4.0752721549922155,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,2.96012412769948,-0.2591093117408909,-0.26692975397761093,-0.22687925254498942,-1.803548243212413,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,5
4.8409265415601155,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,2.2986080036351213,-0.42148837289404656,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,9.423375191511795,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,1.086099282057325,-1.0860992820573252,3
-0.04630055924372886,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.8022631158220404,-0.42124153240997464,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,1.086099282057325,-1.0860992820573252,1
-0.2651316234588264,1.545224860212678,-0.2591093117408909,-0.26692975397761093,2.2986080036351213,1.33132590450026,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,3.072761049140704,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,1.9494817937803357,-0.2591093117408909,-0.26692975397761093,-0.4577218803268001,-1.0482163619525093,1.9338049707306018,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.5725689588252136,-0.42148837289404656,1.5541982632903746,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
3.7467712204846286,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.4577218803268001,0.29459587139843096,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,4.0752721549922155,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,2.4312512522782836,0.46105474766050697,-0.42124153240997464,-0.6753228212529327,3.7900442891758166,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,6.801702573233913,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,-0.687416037323627,-0.42124153240997464,1.9338049707306018,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,-0.920726140344893,0.9207261403448928,4
-0.2651316234588264,1.3430963934288491,-0.2591093117408909,-0.26692975397761093,0.23136059066368,1.33132590450026,1.5541982632903746,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,3.072761049140704,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,1.3430963934288491,-0.2591093117408909,-0.26692975397761093,-0.5737174296101978,1.33132590450026,-0.2679139324227169,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,3.9150060954323846,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,2.96012412769948,-0.2591093117408909,-0.26692975397761093,3.217384631622428,-0.8161863069249571,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,5
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,-0.5151454195760069,1.33132590450026,1.9338049707306018,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,-0.7260928896179478,3.737200378179723,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,0.46105474766050697,1.0844854204283958,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,1.086099282057325,-1.0860992820573252,4
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,2.7794036401822697,0.230212119878696,1.33132590450026,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,6.6257075093909785,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,1.545224860212678,-0.2591093117408909,-0.26692975397761093,-0.687416037323627,1.33132590450026,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.6288440272894361,-1.8776003884339723,-0.6753228212529327,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,0.46105474766050697,-1.001563510462927,1.9338049707306018,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,0.46105474766050697,-1.803548243212413,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.5737174296101978,1.33132590450026,1.9338049707306018,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,1.545224860212678,-0.2591093117408909,-0.26692975397761093,-0.5725689588252136,-0.42124153240997464,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,-0.687416037323627,-0.42124153240997464,-0.2679139324227169,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,-0.45887035111178426,-1.8776003884339723,-0.6753228212529327,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,1.6371706902007679,1.086099282057325,-1.0860992820573252,4
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.687416037323627,-0.42124153240997464,-0.5143909635916533,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,-0.7260928896179478,3.737200378179723,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,1.5587044534412953,-0.26692975397761093,-0.6862675665386428,-0.42124153240997464,1.9338049707306018,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,1.3430963934288491,-0.2591093117408909,-0.26692975397761093,-0.5725689588252136,1.33132590450026,1.9338049707306018,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,3.9150060954323846,-0.7260928896179478,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,2.4312512522782836,1.4946784541462272,1.2200008461838494,-0.6753228212529327,3.7900442891758166,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,6.801702573233913,-0.2159167585437652,-1.2720360850814223,1.4013195101892229,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,1.086099282057325,-1.0860992820573252,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.5737174296101978,1.33132590450026,1.9338049707306018,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,-0.5725689588252136,-0.42148837289404656,-0.2679139324227169,-0.22631135359015378,0.0,1.0202495238465397,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-2.076923076923077,-0.26692975397761093,-1.031957272818867,1.33132590450026,-0.2684485897571397,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,-0.6314696303710867,-0.1061190899945022,3.072761049140704,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,-0.7260928896179478,-0.2675799793446103,1.7092095775277718,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
-0.2651316234588264,-0.47605980762561023,-0.2591093117408909,-0.26692975397761093,0.4599062768755227,1.281957807685887,-0.2679139324227169,-0.22631135359015378,0.0,-0.980152380987942,-0.24538238477521016,-0.15092727811824552,1.583607432414991,-0.1061190899945022,-0.32544020963805487,-0.1346870059402948,-0.14702201239072166,-0.2159167585437652,0.7861412201494195,-0.7136131287182093,-0.25542744394873207,1.3772342551463013,-0.2675799793446103,-0.5850657597217636,-0.6108098599525801,-0.920726140344893,0.9207261403448928,3
