Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position_Catcher,Position_Designated_hitter,Position_First_base,Position_Outfield,Position_Second_base,Position_Shortstop,Position_Third_base,LABEL
-0.15496144452088342,0.4041389930398255,0.2375967522730277,0.4669282224545674,0.05009527918099331,0.10962282471398709,0.05333733370754596,1.7456757216512337,0.6449177514640144,1.1840431150200603,1.8225441843245778,-0.5263416011522781,0.7104957163902951,1.4146306655046321,0.3426790126255915,0,0,0,1,0,0,0,2
0.4829750705574088,-0.18356201944341263,-0.5754309656591052,-0.6519779342675447,-0.6217992959363808,-0.5597180818817556,-0.6292058998214879,-0.5016646020389389,-0.755523334290566,-0.6627644269938991,0.5930857670218864,-0.5645546230704692,-0.8627226467087501,-0.6995989861923675,-0.41178377373272496,0,0,0,0,0,1,0,2
0.4829750705574088,0.2885256791086967,0.10766517807940834,-0.20547856531430284,-0.12444285182650848,-0.6626936059734083,-0.7754651641491379,-0.7366138176974569,-0.7947356846916942,-0.48655526702192503,0.11616738852159814,-0.9084718203341899,-1.3376564921726133,-1.608057039655923,0.42209614803173007,0,0,0,0,1,0,0,2
1.120911585635701,1.4465857069855037,1.3396266848637624,0.9293739974418537,1.3166551679079974,1.3367478201395153,-0.04416884251088744,1.2349165571761944,0.8017671530685274,-0.07653010631790831,0.8098668481583812,0.6582620783116464,-0.18000524385444677,0.7869687376570855,0.5015132834378686,0,0,0,1,0,0,0,2
0.4829750705574088,0.09390993399129653,-0.09057601048806237,-0.497829342605116,-0.05030276077907409,-0.285116684304015,-0.6048293557668795,-0.542525335196942,-0.528651878398324,-1.0422918484719972,-0.549660217826207,0.42898394680250146,-0.8627226467087501,-0.5344247946535401,0.06471903870410649,0,0,0,1,0,0,0,2
0.4829750705574088,0.646926952295196,0.5992077878045345,0.38453845794533825,0.8162095533378153,0.281248698200075,-0.019792298456279094,-0.5527405184864428,-0.3886077698228659,-0.4560575277960064,-0.20900423318314393,1.4607355385936613,0.29492860160941475,-0.0719370583448208,0.5015132834378686,0,0,0,1,0,0,0,2
-1.1118662171383218,-1.326206938796069,-1.34689968743372,-1.0293762104065944,-1.2828817744426708,-1.1689899327573676,-0.7754651641491379,-0.77747455085546,-1.2400759499616507,-0.8830258769588668,-0.682825739095768,-0.946684842252381,-0.41747216658637837,-1.0629822075777897,0.14413617411024507,0,0,0,0,1,0,0,2
-0.7928979595991756,-0.7539210348369815,-1.1367162585911006,-1.127712380949868,-1.148502859419196,-1.1003395833629324,-0.921724428476788,-0.7876897341449609,-1.1476468383018483,-0.74070309390458,-0.5094008741865723,-1.3288150614342917,-0.7736725506842758,-1.5419873630403917,0.025010471001037198,0,0,0,0,0,1,0,2
-1.1118662171383218,-0.8830225687267419,-1.1983382184108686,-1.040007147762624,-1.1716716378715193,-1.1175021707115411,-0.9461009725313964,-0.6753227179604522,-1.1840583065314676,-0.8118644854317234,-0.3514603722156976,-1.0231108860887634,-0.6846224546598014,-1.1125344650394382,0.14413617411024507,0,0,0,0,0,1,0,2
0.16400681301826267,0.585266518198594,0.8628924530798209,0.6237345484560035,0.9150630080677279,1.070727716236079,1.784071961584739,-0.3688672192754287,1.1490765423356635,-0.4594461654877751,-1.2061972064110196,0.8111141659844112,-0.23937197453742967,0.30796358219448433,1.3353932052023236,0,0,0,1,0,0,0,2
2.7157528733314313,1.8204020886961534,2.1813157794562525,2.880151002273279,2.697514363666463,2.7869864510969578,1.784071961584739,0.12146157862060897,3.6782731432084357,1.7160592326277515,-0.46604465795927336,2.301422020793867,1.7494135033424958,1.0016951866575623,0.30297044492252223,0,0,1,0,0,0,0,3
1.439879843174847,2.4427870953587303,2.720627350281974,1.8595810160944408,2.2063362604772103,1.637093098740169,1.0040225518372716,-0.02155098743240201,0.6309133406064686,0.9841134912057051,0.9213542613142928,-0.2588504477249398,-0.6846224546598014,-0.6995989861923675,0.22355330951638364,0,0,0,0,0,1,0,1
2.077816358253139,2.1017278192619004,2.064281824759794,1.8170572666703226,2.317546397048362,2.031832607758171,1.247787992383355,-0.4097279524334318,1.541200046346946,2.902082424746808,0.2586235275541518,1.5753746043482348,1.8681469647084616,0.20885906727118733,-0.7294523153572793,0,0,0,0,0,1,0,1
-0.4739297020600295,-0.9331216714302311,-0.9021706595871773,-1.0346916790846092,-0.9090921487451891,-0.8343194794594961,-0.43419354738462107,-0.6957530845394538,-0.755523334290566,-1.0897327761567595,-0.6301789051054765,-0.7556197326614251,-1.4267065881970875,-0.848255758577313,0.18384474181331434,1,0,0,0,0,0,0,2
0.16400681301826267,0.19410813939827484,0.30065178092581357,-0.056645442329888884,0.08253156901424585,0.006647300622334365,-0.28793428305697094,1.6945998052037299,0.6981345127226886,-0.6288780500762118,2.342818779052165,-0.6409806669068516,-1.3673398575141047,1.117317120734742,0.5809304188440072,0,0,0,1,0,0,0,2
0.4829750705574088,1.6527627834960166,1.8297362257558707,1.8250304696873447,2.047243981771257,0.9763334858187308,1.4184238007656136,-0.5731708850654443,0.0567324954470907,2.5496641048028597,0.39178904882371285,1.4989485605118524,1.8087802340254786,-0.05541963919093796,0.6603475542501458,0,0,0,1,0,0,0,3
1.120911585635701,0.07464104833610839,-0.19662310413138404,-0.633373793894493,-0.36848731819098,-0.17355986653805788,-0.921724428476788,0.04995529559410348,-0.14773190307307804,0.05223812596930354,0.5497295507945875,-0.9084718203341899,-0.3877888012448869,-0.4022854414224774,0.7794732573593537,1,0,0,0,0,0,0,2
-0.15496144452088342,-0.013995825677757033,-0.07911145982391948,-0.6626088716235743,-0.22484089178657587,-0.5854619629046688,-0.6048293557668795,-0.25650020309092003,-0.30458130467759104,-0.38150749857709426,0.044939319005321304,-0.6409806669068516,-0.7736725506842758,-0.8152209202695473,-0.2529495029204478,0,0,0,0,0,0,1,2
-1.1118662171383218,-1.5169689067824317,-1.4118654745305297,-1.2552836292222227,-1.309139723355304,-1.3062906315462377,-0.9948540606406131,-0.7366138176974569,-1.1476468383018483,-0.9101349784930166,-0.992512997862189,-0.5645546230704692,-0.061271782488480975,-1.0134299501161412,0.819181825062423,1,0,0,0,0,0,0,2
-0.7928979595991756,-1.3628178215409266,-1.4940280876235539,-1.2446526918661933,-1.451241564529553,-1.2633841631747158,-1.1167367809136548,-0.77747455085546,-1.3437085903074897,-1.0795668630814532,-0.7633444263750375,-1.8637973682889684,-1.4563899535385791,-1.6410918779636887,-0.2529495029204478,0,0,0,0,0,1,0,2
1.439879843174847,0.4792876470950592,0.40765425379114717,0.06826807160345855,0.12269078499827282,-0.2507915096067974,0.613997846963538,-0.7366138176974569,-0.4922404101687048,0.49614966359100754,-0.25236044941044283,-0.8702587984159987,-0.29873870522041257,-1.1786041416549695,-1.3250808309033142,0,0,0,0,0,0,1,2
-0.15496144452088342,0.6488538408607148,0.8686247284118923,1.5645725044646204,1.189999179035297,1.6971621544603,1.8815781378031722,1.5618024224402196,1.6756423905793856,1.112881723492917,0.2276548016775097,1.8810787796937642,1.7494135033424958,2.4552280721992505,0.14413617411024507,0,0,0,1,0,0,0,3
-0.7928979595991756,-0.060241151250208555,0.04078863253857485,0.23836306929993165,0.07326405763331656,-0.1563972791894491,-0.3854404592754043,-0.052196537300904365,-0.2765724829624994,0.3911018951461768,-0.1408730362545313,0.46719696872069266,0.7104957163902951,0.043684875732359026,0.5015132834378686,0,0,0,0,1,0,0,2
-1.1118662171383218,-1.7462686460791703,-1.7529358567887805,-1.385512611833585,-1.5933434057038023,-1.3835222746149773,-1.2142429571320883,-0.4812342354599373,-1.1784565421884492,-1.2693305738205023,-0.9553505268102185,-0.6791936888250428,-0.8033559160257672,0.8034861568109684,-0.33236663832658636,0,0,0,1,0,0,0,2
-0.7928979595991756,-0.8136545803680646,-0.8152311503840939,-1.154289724339942,-0.8287737167771352,-0.9372950035511489,-1.0192306046952215,-0.3586520359859279,-0.7331162769184927,-0.8084758477399546,-0.31120102857606285,-0.6409806669068516,-0.8627226467087501,-0.6830815670384855,1.0177246635777695,1,0,0,0,0,0,0,2
0.16400681301826267,-0.22980734501586414,-0.45553087329661085,-0.5403530920292343,-0.515222915055694,-0.6455310186247996,-0.8729713403675714,0.7139422094116544,-0.0721080844423307,0.3368836920778771,0.4103702843496981,-0.48812857923408687,0.6511289857073121,0.7208990610415542,0.7794732573593537,1,0,0,0,0,0,0,2
1.120911585635701,1.1556255335921628,0.7391708438292789,0.3632765832332791,0.48721289931482525,0.26408611085146616,-0.19042810683853753,1.061258441254681,0.5804974615193038,1.377195463450878,2.1105533349773493,-0.4499155573158957,0.41366206297538055,0.2914461630406015,-0.8088694507634179,0,0,0,0,0,0,1,2
-0.7928979595991756,-0.7250177063541993,-0.7631629827844449,-0.7875223855569218,-0.7314648472773776,-0.8257381857851918,-0.6779589879307045,-0.77747455085546,-0.9627886149822438,-0.8762486015753292,-0.8686380943556207,-0.18242440388855743,-0.7143058200012928,-0.9969125309622584,0.5412218511409379,0,0,0,1,0,0,0,2
-0.15496144452088342,-0.8810956801612231,-1.0770050572153564,-0.931040039863321,-1.043471063768664,-1.091758289688628,-0.921724428476788,-0.8591960171714663,-1.035611551441482,-0.21546425168042638,-0.8655412217679564,-0.6791936888250428,0.7104957163902951,-1.4594002672709776,0.18384474181331434,0,0,0,0,0,0,1,2
-0.15496144452088342,0.46965320426746515,0.6923572619506955,0.6689160322191292,0.9104292523772632,0.959170898470122,1.2721645364379635,0.1112463953311082,1.1798862462222641,0.09290177827052834,-0.8128943877776649,1.4607355385936613,0.7995458124147694,0.935625510042031,-0.9279951538726257,0,0,0,0,0,0,1,3
1.7588481007139931,1.3637294986681947,1.2335795912204408,0.8735615763226984,1.1313049402894115,1.002077366841644,-0.6779589879307045,1.6026631555982227,1.2527091826815024,1.0722180711916922,1.4911788174445073,0.3525579029661191,0.443345428316872,0.7704513185032027,0.7397646896562844,0,0,0,1,0,0,0,2
0.8019433280965549,1.1209415394128242,1.2646294159358278,1.0968112607993195,1.1668304005829737,1.002077366841644,0.6383743910181464,-0.542525335196942,0.0707369063046365,1.2924795211566598,0.13165175145991917,0.3907709248843103,0.5620788896828378,-0.4518376988841259,-0.8882865861695564,0,0,0,0,0,1,0,3
0.8019433280965549,1.3251917273578184,1.2063512833931014,0.9214007944248315,0.8362891613298288,0.7360572629382078,-0.3123108271115793,1.6026631555982227,1.3255321191407405,1.9837616102774813,1.4818881996815148,-0.5645546230704692,0.5620788896828378,0.3740332588100147,-0.2926580706235171,0,0,0,0,0,0,1,2
1.7588481007139931,2.3059780072068943,2.3341764549781576,1.7798489859242193,2.061145248842651,1.7486499165061262,0.9552694637280549,4.360762643763435,2.9976587755317095,1.0756067088834609,2.4512093196204123,0.19970581529335438,-0.09095514782997242,1.8936358209672342,1.0971417989839078,0,0,1,0,0,0,0,1
-0.4739297020600295,-0.6922606007403794,-0.7297247100140282,-0.545668560707249,-0.6758597789918017,-0.5168116135102336,-0.5560762676576628,-0.6753227179604522,-0.7779303916626392,-0.5204416439396123,-0.39171971585533233,0.046853727620589654,0.027778313535993374,-0.5013899563457744,0.6603475542501458,0,0,0,1,0,0,0,2
-0.4739297020600295,0.1864005851361996,0.10718748846840238,0.21178572590985772,-0.045669005088609445,0.10962282471398709,-0.5073231795484461,1.592447972308722,0.4208471777432816,0.3572155182284895,2.4450155744450837,-0.48812857923408687,0.05746167887748482,1.3320435697352189,0.5412218511409379,0,0,0,1,0,0,0,2
-1.1118662171383218,-0.8965107886853736,-0.5868955163232481,-0.14700840985614022,-0.4426274092384144,-1.0316892339684973,-0.09292193062010415,-0.7059682678289546,-0.8703595033224415,-0.018923265557839852,-0.24461826794128233,0.8493271879026023,1.2744796578786326,-0.43532027973024306,-0.49120090913886355,0,0,0,1,0,0,0,2
-1.1118662171383218,-0.7519941462714627,-0.5525018643308194,-0.5775613727753378,-0.4796974547621316,-0.34518574002414576,-1.0192306046952215,-0.685537901249953,-0.705107455203401,-0.4797779916383875,-0.7292788279107312,0.3525579029661191,0.11682840956046772,-0.6335293095768371,0.7794732573593537,0,0,0,0,1,0,0,2
-1.1118662171383218,-0.44561886435397124,-0.24869127173103298,-0.31710340755261335,-0.2711784486912224,-0.6455310186247996,-0.09292193062010415,-0.7672593675659592,-0.48943952799719564,-0.5644939339326058,-0.24461826794128233,-0.0677853381339839,-0.47683889726936124,-0.9143254351928443,-0.45149234143579425,0,0,0,1,0,0,0,2
-0.7928979595991756,-0.2086115707951572,-0.1856362430782471,-0.27457965812849505,-0.3700319034211349,-0.525392907184538,-0.3123108271115793,-0.7672593675659592,-0.38300600547984753,-0.1680233239956641,-0.9367692912842333,-0.9848978641705722,-0.44715553192786983,-1.3602957523476806,-1.2456636954971756,0,0,0,0,0,1,0,2
1.439879843174847,1.319411061661262,1.478156672055489,1.3147454765979256,1.4155086226379099,2.04899519510678,0.4921151266904963,-0.062411720590405145,0.40404188471422664,1.02477714350693,0.5652139137329086,0.5818360344752641,0.5620788896828378,0.09323713319400752,-0.5309094768419328,0,0,0,0,0,1,0,2
-1.1118662171383218,-1.8079290801757724,-1.665040968363685,-1.5449766721740286,-1.5624517011007046,-1.4779165050323257,-1.1654898690228717,-0.77747455085546,-1.3997262337376728,-1.2151123707522027,-0.8562506040049638,-1.6345192367798214,-1.4267065881970875,-1.6245744588098059,0.819181825062423,1,0,0,0,0,0,0,2
-1.1118662171383218,-0.6055506152920328,-0.5754309656591052,-1.0240607417285796,-0.7469106995789264,-0.6884374869963215,-0.7998417082037463,-0.04198135401140358,-0.5342536427413422,-0.9270781669518603,0.5125670797426171,-1.4816671491070565,-1.8719570683194577,-0.5839770521151886,0.6206389865470765,1,0,0,0,0,0,0,2
-0.15496144452088342,-0.36661643316769993,-0.4531424252415811,-0.6440047312505226,-0.4318153126273302,-0.45674255779010287,-0.8242182522583547,0.19296786164711446,-0.3269883620496643,-0.08330738170144578,0.07900491746962761,0.046853727620589654,0.443345428316872,0.39055067796389753,0.9383075281716308,1,0,0,0,0,0,0,2
-1.1118662171383218,-1.513115129651394,-1.399445544644375,-1.2552836292222227,-1.2612575812205025,-0.9287137098768445,-0.9704775165860048,-0.6038164349339468,-0.9683903793252622,-1.0253486600131536,-0.8717349669432849,0.008640705702398471,-0.18000524385444677,0.09323713319400752,0.6603475542501458,1,0,0,0,0,0,0,2
0.16400681301826267,0.4099196587363819,0.29157567831670045,0.52539837791273,0.2709709670931416,0.2211796424799442,0.15084350992597936,0.8058788590171615,0.3844357095136625,0.2555563874754275,0.5992795121972149,0.3143448810479279,0.3246119669509062,0.8860732525803825,0.6206389865470765,0,0,0,1,0,0,0,2
-1.1118662171383218,-0.6016968381609952,-0.50521059284123,-0.4925138739271012,-0.36848731819098,-0.328023152675537,0.0045842455983292575,-0.6140316182234475,-0.8227445064067858,-0.6356553254597492,-0.5775320711151849,0.8111141659844112,0.17619514024345062,0.060202294886241854,0.5412218511409379,0,0,0,1,0,0,0,2
1.7588481007139931,1.8512323057444544,1.7499620607178765,1.5964653165327092,1.3691710657332634,1.396816875859646,-0.5560762676576628,2.583320751390298,1.9893411937884116,1.2179294919377477,1.9340315974804891,-0.33527649156132217,0.29492860160941475,0.836520995118734,0.42209614803173007,0,1,0,0,0,0,0,2
-1.1118662171383218,-1.8079290801757724,-1.8503845374339951,-1.4785333136988437,-1.6921968604337148,-1.5894733227982827,-1.1411133249682632,-0.7263986344079562,-1.332505061621453,-1.3269374145805708,-0.9119943105829196,-1.4434541271888655,-1.3079731268311219,-0.848255758577313,0.5412218511409379,0,0,1,0,0,0,0,2
-0.4739297020600295,0.25384168492935805,0.5375858279847665,0.8496419672716319,0.7884070191950274,-0.1821411602123623,0.7602571112911881,-0.47101905217043655,0.14355984276387468,-0.06975283093437085,-1.3331689825052522,1.613587626266426,0.7698624470732779,0.1262719715017732,-0.41178377373272496,0,0,0,1,0,0,0,2
-0.7928979595991756,-0.021703379939832287,0.32167012381007554,0.13205369573963596,0.34665564337073085,-0.062003048772100784,-0.48294663549383776,-0.6446771680919499,-0.5762668753139797,-0.6288780500762118,-0.623985159930148,0.5436230125570729,-0.5065222626108526,-0.6665641478846027,0.26326187721945293,0,0,0,0,1,0,0,2
2.077816358253139,2.032359830903223,2.3843338641337826,2.5638806159314,2.5971163237063957,2.315015299010216,4.684880704083133,0.009094562436100344,2.826804963069651,0.5774769681934572,-0.5403696000632144,1.4989485605118524,0.7401790817317865,0.8200035759648512,0.5809304188440072,0,0,1,0,0,0,0,3
1.439879843174847,1.319411061661262,0.5968193397495047,0.10813408668856944,0.10415576223641422,-0.24221021593249303,-0.43419354738462107,-0.6651075346709514,-0.495041292340214,0.4419314605227078,1.221750902317721,-1.558093192943439,-1.0111394734162074,-1.7401963928869848,0.42209614803173007,0,0,0,0,0,1,0,2
1.439879843174847,2.0689707136480804,2.1306806806896215,1.3705578977170807,1.9545688679619642,1.9031132026436053,0.12646696587137102,1.1838406407286906,1.5131912246318544,1.3229772603825785,1.0266479292948758,0.3907709248843103,0.20587850558494206,0.34099842050225,-0.09411523210817066,0,0,0,0,0,0,1,2
0.4829750705574088,0.7895167061435882,0.9283359297876365,0.6104458767609666,0.88726047392494,0.9248457237729044,0.37023240641745453,1.2349165571761944,1.053846548504352,0.08273586519522214,0.5930857670218864,0.46719696872069266,-0.09095514782997242,0.9851777675036795,0.7397646896562844,0,0,0,1,0,0,0,2
1.120911585635701,1.5930292379649333,1.4920096707746615,1.2110938373766371,1.2347921507097888,1.525536280974212,-0.6535824438760962,3.104295099154838,2.2694294109393276,1.5093523334298586,2.581277968302309,-0.0677853381339839,0.2652452362679233,1.4972177612740463,0.9383075281716308,1,0,0,0,0,0,0,1
-0.4739297020600295,-0.6729917150851913,-0.7913466698337962,-1.1197391779328458,-0.8534870804596133,-0.9029698288539313,-1.0923602368590466,-0.685537901249953,-0.8563550924648957,-0.39845068703593794,-0.5992101792288343,-1.0231108860887634,-0.41747216658637837,-1.426365428963212,0.9383075281716308,1,0,0,0,0,0,0,2
-1.1118662171383218,-1.7732450859964337,-1.6287365579272326,-1.467902376342814,-1.4852224395929605,-1.3491970999177598,-0.9461009725313964,-0.8694112004609671,-1.2820891825342882,-1.299828313046421,-1.2371659322876616,-0.5263416011522781,-1.2189230308066474,-1.129051884193321,0.8588903927654922,1,0,0,0,0,0,0,2
1.120911585635701,0.32513656185355416,0.05559701047975941,-0.06727637968591846,0.03928318256990913,-0.11349081081792714,-0.5073231795484461,-0.062411720590405145,-0.251364543418917,-0.32728929550879454,0.3298515970704286,0.19970581529335438,-0.2096886091959382,-0.10497189665258645,0.42209614803173007,0,0,0,1,0,0,0,2
0.4829750705574088,-0.5188406298436862,-0.340885366655182,-0.22939817436536938,-0.41791404555593625,-0.0019339930519700283,0.39460895047206285,-0.30757611953842395,-0.09171425964289483,0.109844966729372,0.394885921411377,-0.48812857923408687,0.11682840956046772,0.027167456578476194,-0.967703721575695,1,0,0,0,0,0,0,2
-0.7928979595991756,-0.8078739146715082,-0.7196932281829032,-0.8008110572519587,-0.7623565518804752,-0.3108605653269282,-0.6779589879307045,-0.5016646020389389,-0.5006430566832323,-0.5475507454737621,-0.5465633452385428,-0.7556197326614251,-0.5955723586353271,-0.5013899563457744,0.06471903870410649,0,0,0,0,1,0,0,2
0.4829750705574088,-1.2876691674856928,-1.3000861055551367,-1.2898341756293188,-1.2473563141491084,-1.1346647580601499,-1.0923602368590466,-0.8081201007239625,-1.0076027297263903,-1.2456101099781212,-1.0141911059758386,-0.9848978641705722,-1.7235402416120005,-1.426365428963212,0.7794732573593537,1,0,0,0,0,0,0,2
-0.7928979595991756,-0.7404328148783498,-0.7196932281829032,-1.3217269876974076,-1.1315124218874923,-1.3577783935920642,-0.7267120760399213,-0.8489808338819655,-1.0440141979560096,-1.2117237330604338,-1.12567851913175,-3.7744484641985254,-4.2169429302972805,-3.0450725060437276,0.22355330951638364,1,0,0,0,0,0,0,2
-0.7928979595991756,0.03610327702573212,0.3001740913148076,0.4616127537765526,0.46558870609265685,0.8218701996812517,0.19959659803519605,1.6026631555982227,0.9306077329579489,-0.03586645401668352,0.7727043771064106,1.193244385166323,0.6808123510488036,2.2570190423526566,0.30297044492252223,0,0,0,1,0,0,0,2
1.120911585635701,0.03417638846021331,-0.8864069024239809,-0.8592812127101214,-0.8627545918405426,-0.8858072415053225,-0.848594796312963,-0.3177913028279248,-0.77512950949113,-0.22224152706396383,-0.30191041081307024,-0.4117025353977045,0.443345428316872,-0.30318092649918044,1.0177246635777695,0,0,1,0,0,0,0,2
-1.1118662171383218,-0.5014986327540168,-0.39868580958690236,-0.2984992671795616,-0.4302707273971753,-0.22504762858388425,-0.5073231795484461,-0.10327245374840828,-0.48943952799719564,-0.05958691785906465,0.5001795893919602,-0.2588504477249398,0.14651177490195916,0.027167456578476194,0.46180471573479936,0,0,0,0,1,0,0,2
-0.7928979595991756,-0.9215603400371182,-0.9465957934107311,-1.0612690224746832,-0.9971335068640175,-0.808575598436583,-1.0192306046952215,-0.3688672192754287,-0.8059392133777308,-0.7983099346646484,-0.06964496673825446,-1.2523890175979104,-1.1595563001236646,-0.6830815670384855,-0.2926580706235171,0,0,0,0,0,1,0,2
1.7588481007139931,1.5198074724752186,1.4428076408410484,1.434343521853258,1.3923398441855868,1.0106586605159484,-0.04416884251088744,2.787624417180314,2.4206770482008224,0.8756770850691057,-0.09441994743956815,0.6200490563934553,0.41366206297538055,1.5963222761973432,0.8985989604685615,1,0,0,0,0,0,0,1
-0.7928979595991756,-1.4842118011686118,-1.5308101876710123,-1.433351829935718,-1.4852224395929605,-1.4264287429864992,-1.1654898690228717,-0.8387656505924648,-1.366115647679563,-1.2523873853616587,-0.9615442719855469,-2.016649455961733,-2.2578408177588467,-2.1531318717340557,0.8985989604685615,1,0,0,0,0,0,0,2
0.16400681301826267,0.09969059968785296,-0.19041313918830666,-0.5669304354193082,-0.30207015329432,-0.45674255779010287,-0.6779589879307045,-0.27693056966992163,-0.6238818722296353,-0.500109817789,0.3855953036483844,-0.5263416011522781,-0.8033559160257672,-0.6830815670384855,0.8985989604685615,0,0,0,1,0,0,0,2
-0.7928979595991756,-1.1990322934718274,-1.2021597352989162,-1.1675783960349788,-1.09598696159393,-0.9887827655969753,-0.5316997236030544,-0.6344619848024491,-0.8675586211509324,-0.9677418192530851,-0.769538171550366,-0.0677853381339839,-0.41747216658637837,-0.1875589924220006,0.6206389865470765,1,0,0,0,0,0,0,2
-1.1118662171383218,-1.3859404843271523,-1.3325689991035414,-1.1463165213229196,-1.2720696778315865,-1.2290589884774983,-0.9948540606406131,-0.593601251644446,-1.105633605729211,-1.0287372977049223,-0.5961133066411701,-0.946684842252381,-0.8924060120502415,-0.8152209202695473,-0.68974374765421,0,0,0,0,0,0,1,2
-0.7928979595991756,-0.19897712796756314,0.0006627052140747538,0.30214869343610906,-0.11980909613604383,-0.11349081081792714,0.5652447588543213,-0.5833860683549451,-0.618280107886617,0.5876428812687633,0.02016433830400762,-0.4117025353977045,0.5027121589998549,-0.5674596329613057,-0.2529495029204478,0,0,0,1,0,0,0,2
0.4829750705574088,-0.6961143778714171,-1.1548684638093267,-1.1197391779328458,-1.1577703708001252,-0.9716201782483664,-0.9704775165860048,-0.593601251644446,-0.8143418598922583,-0.7610349200551924,-0.357654117391026,-1.2523890175979104,-0.8033559160257672,-0.9638776926544927,-1.1265379923879721,0,0,0,0,0,0,1,2
